,NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS.1,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
68,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),,VEICULO,-2.369.004.592,-4.651.597.554,S.ANDRE,AV AUREA,785,C,Adolescente infrator,5,M,17.0,Branca,,1 Grau completo
69,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),,VEICULO,-2.369.004.592,-4.651.597.554,S.ANDRE,AV AUREA,785,C,Condutor,7,F,25.0,,POLICIAL MILITAR,Superior completo
70,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),,RESIDENCIA,,,S.ANDRE,,,C,Indiciado,2,M,18.0,Parda,DESEMPREGADO(A),1 Grau incompleto
71,1,2014,30117,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.375.766.189,-4.645.477.045,RIBEIRAO PIRES,RODOVIA INDIO TIBIRICA,48950,C,Representante,5,M,56.0,,MOTORISTA,1 Grau incompleto
72,1,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,1,06/01/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.347.889.546,-4.635.916.015,ITAQUAQUECETUBA,R ITACARE,0,C,Indiciado,1,M,19.0,Parda,,1 Grau completo
73,1,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,1,06/01/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.347.889.546,-4.635.916.015,ITAQUAQUECETUBA,R ITACARE,0,C,Testemunha,2,M,40.0,,POLICIAL CIVIL,2 Grau completo
74,1,2014,30320,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,2014,1,01/01/2014,08:00,C,Furto (art. 155),,RESIDENCIA,,,SUZANO,,,C,Vitima,1,F,29.0,Parda,OPERADOR DE CAIXA,1 Grau completo
75,1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.359.326.684,-4.691.702.217,COTIA,R JUIZ DE FORA,4,C,Condutor,5,M,29.0,Branca,POLICIAL MILITAR,
76,1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.359.326.684,-4.691.702.217,COTIA,R JUIZ DE FORA,4,C,Testemunha,3,M,20.0,Branca,ESTAGIARIO(A),1 Grau completo
77,1,2014,30413,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,DECAP,DEL.SEC.1 CENTRO,12 D.P. PARI,2014,1,01/01/2014,22:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.355.850.851,-4.661.519.738,S.PAULO,AV DO ESTADO,0,C,Autor,4,M,,Parda,,
78,1,2014,30426,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,2014,1,02/01/2014,,C,Furto qualificado (art. 155 4o.),,ESTABELECIMENTO ENSINO,-2.364.237.447,-4.681.096.523,EMBU,R ETIOPIA,344,C,Representante,1,F,33.0,,FUNCION.PUBLICO ESTADUAL,2 Grau completo
79,1,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art 129_9),,,-2.350.307.628,-4.676.874.683,OSASCO,R MARIO DE ANDRADE,200,C,Vitima,2,F,17.0,Parda,ESTUDANTE,1 Grau completo
80,1,2014,30609,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,02/01/2014,07:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.351.474.386,-4.692.289.283,BARUERI,RODOVIA PRES CASTELO BRANCO,21400,C,Autor/Vitima,2,M,25.0,Parda,CARREGADOR(A),2 Grau incompleto
81,1,2014,70430,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,2014,1,02/01/2014,,C,Furto (art. 155),,VEICULO,-2.366.887.161,-4.633.215.228,CAJAMAR,R CAMPOS DE JORDAO,221,C,Condutor,1,M,42.0,,GUARDA MUNICIPAL,2 Grau completo
82,1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),,TRANSEUNTE,-2.359.090.388,-4.673.072.993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Vitima,1,M,38.0,Branca,MOTORISTA,Superior completo
83,1,2014,140901,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 1 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,1,06/01/2014,13:35,C,Roubo (art. 157),,VEICULO,-2.358.794.302,-4.649.813.145,S.PAULO,R PASTOR AGENOR CALDEIRA DINIZ,475,C,Representante,3,M,46.0,,SUPERVISOR(A),2 Grau completo
84,1,2014,30112,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.POL.S.CAETANO DO SUL,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03 D.P. S.CAETANO DO SUL,2014,1,01/01/2014,01:00,C,Roubo (art. 157),,VEICULO,-2.360.893.362,-4.657.638.268,S.CAETANO DO SUL,R MAJOR CARLOS DEL PRETE,0,C,Vitima,1,M,55.0,Branca,MECANICO(A),1 Grau completo
85,1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),,OUTROS,-2.354.978.655,-4.661.169.582,S.PAULO,R DR ALMEIDA LIMA,900,C,Indiciado,2,M,29.0,Branca,,2 Grau completo
86,1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),,OUTROS,-2.354.978.655,-4.661.169.582,S.PAULO,R DR ALMEIDA LIMA,900,C,Vitima,1,M,59.0,Parda,AJUDANTE,1 Grau completo
87,1,2014,30114,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.CAETANO DO SUL,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.CAETANO DO SUL,2014,1,01/01/2014,10:30,C,Furto (art. 155),,RESIDENCIA,,,S.CAETANO DO SUL,,,C,Vitima,1,M,60.0,Branca,APOSENTADO(A),
88,1,2014,30203,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,1,01/01/2014,00:10,C,Roubo (art. 157),,VEICULO,-232.770.072,-4.673.938.869,FRANCISCO MORATO,R DOS CRAVOS,200,C,Indiciado,4,M,,Preta,,
89,1,2014,30312,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,01/01/2014,00:02,C,Lesao corporal (art. 129),,,-2.351.012.549,-4.618.143.179,MOGI DAS CRUZES,RUA ISMAEL DA SILVA MELLO,486,C,Vitima,1,F,41.0,Parda,TELEFONISTA,2 Grau completo
90,1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),,VEICULO,-2.345.162.994,-4.635.171.677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,3,M,40.0,Branca,VENDEDOR(A),2 Grau completo
91,1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),,,-2.376.196.765,-4.681.411.543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Autor,2,F,39.0,Branca,DOMESTICA,1 Grau incompleto
92,1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),,,-2.376.196.765,-4.681.411.543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Autor,3,F,19.0,Branca,VENDEDOR(A),2 Grau completo
93,1,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,1,08/01/2014,15:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.356.479.941,-4.678.348.052,OSASCO,R PRIMAVERA,220,C,Indiciado,3,M,34.0,Branca,DESEMPREGADO,2 Grau completo
94,1,2014,30432,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,02/01/2014,,C,Furto qualificado (art. 155 4o.),,ESTABELECIMENTO-OUTROS,-2.352.648.671,-4.685.169.418,CARAPICUIBA,R BARBARA HIPOLITTO CAPRIOTTI,100,C,Representante,1,M,59.0,,COMERCIANTE,Analfabeto
95,1,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art 129_9),,,-2.350.307.628,-4.676.874.683,OSASCO,R MARIO DE ANDRADE,200,C,Autor,3,M,36.0,Parda,SEPARADOR DE SUCATA,
96,1,2014,30218,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,2014,1,02/01/2014,08:30,C,Furto (art. 155),,INTERIOR DE VEICULO,-23.459.262,-4.646.988.521,GUARULHOS,RUA INDIAPORA,585,C,Representante,1,M,44.0,,MOTORISTA,1 Grau completo
97,1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Homicidio simples (art. 121),,,-2.345.162.994,-4.635.171.677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,3,M,40.0,Branca,VENDEDOR(A),2 Grau completo
98,1,2014,30320,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,2014,1,01/01/2014,08:00,C,Furto (art. 155),,RESIDENCIA,,,SUZANO,,,C,Testemunha,2,F,50.0,,DO LAR,1 Grau completo
99,1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),,,-2.362.058.639,-4.681.797.194,EMBU,AV ESTADOS UNIDOS,174,C,Vitima,1,F,29.0,Parda,DO LAR,2 Grau completo
100,1,2014,30413,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,DECAP,DEL.SEC.1 CENTRO,12 D.P. PARI,2014,1,01/01/2014,22:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.355.850.851,-4.661.519.738,S.PAULO,AV DO ESTADO,0,C,Vitima,1,M,23.0,Parda,AJUDANTE,1 Grau completo
101,1,2014,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2014,1,01/01/2014,04:10,C,Lesao corporal (art 129_9),,,-2.344.410.614,-4.691.813.727,SANTANA DE PARNAIBA,PASSAGEM MUNICIPAL,88,C,Autor,2,M,26.0,Branca,,
102,1,2014,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2014,1,01/01/2014,04:10,C,Lesao corporal (art 129_9),,,-2.344.410.614,-4.691.813.727,SANTANA DE PARNAIBA,PASSAGEM MUNICIPAL,88,C,Vitima,1,F,28.0,Branca,,1 Grau completo
103,1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),,,-2.376.196.765,-4.681.411.543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Adolescente,4,F,13.0,Branca,,1 Grau incompleto
104,1,2014,30426,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,2014,1,02/01/2014,,C,Furto qualificado (art. 155 4o.),,ESTABELECIMENTO ENSINO,-2.364.237.447,-4.681.096.523,EMBU,R ETIOPIA,344,C,Testemunha,3,M,31.0,,POLICIAL MILITAR,2 Grau completo
105,1,2014,70401,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,2014,1,01/01/2014,13:23,C,Lesao corporal (art. 129),,,-2.358.482.541,-4.629.781.805,CAJAMAR,RUA BEDOURO,5,C,Autor,3,M,28.0,Branca,AUTONOMO(A),2 Grau completo
106,1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),,TRANSEUNTE,-2.359.090.388,-4.673.072.993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Indiciado,2,M,,Branca,,
107,1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),,TRANSEUNTE,-2.359.090.388,-4.673.072.993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Indiciado,3,I,,Parda,,
108,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),,VEICULO,-2.369.004.592,-4.651.597.554,S.ANDRE,AV AUREA,785,C,Curador,13,F,49.0,,DO LAR,
109,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),,RESIDENCIA,,,S.ANDRE,,,C,Adolescente infrator,5,M,17.0,Branca,,1 Grau completo
110,1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),,RESIDENCIA,,,S.ANDRE,,,C,Indiciado,3,M,26.0,Parda,DESEMPREGADO(A),2 Grau completo
111,1,2014,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,2014,1,01/01/2014,04:15,C,Lesao corporal (art 129_9),,,-2.365.256.557,-4.656.724.493,S.BERNARDO DO CAMPO,R IDA LEONI CLETO,866,C,Autor,2,M,50.0,Branca,AUTONOMO(A),
112,1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),,OUTROS,-2.354.978.655,-4.661.169.582,S.PAULO,R DR ALMEIDA LIMA,900,C,Testemunha,3,M,27.0,Branca,AUXILIAR DE PRODUCAO,2 Grau incompleto
113,1,2014,30145,DEMACRO,DEL.SEC.DIADEMA,DEL.DEF.MUL. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,01 D.P. DIADEMA,2014,1,01/01/2014,01:10,C,Lesao corporal (art 129_9),,,-2.369.102.761,-4.663.357.952,DIADEMA,R VISCONDE DE TAUNAY,142,C,Autor,2,M,55.0,Branca,EMPRESARIO(A),1 Grau completo
114,1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),,VEICULO,-2.345.162.994,-4.635.171.677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,1,M,,Branca,,
115,1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Homicidio simples (art. 121),,,-2.345.162.994,-4.635.171.677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Condutor,2,M,24.0,Parda,POLICIAL MILITAR,2 Grau completo
116,1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.359.326.684,-4.691.702.217,COTIA,R JUIZ DE FORA,4,C,Partes,2,F,30.0,Branca,FUNCION.PUBLICO MUNICIPAL,Superior incompleto
117,1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),,,-2.362.058.639,-4.681.797.194,EMBU,AV ESTADOS UNIDOS,174,C,Autor,3,M,,Parda,,
118,1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),,,-2.362.058.639,-4.681.797.194,EMBU,AV ESTADOS UNIDOS,174,C,Vitima,2,M,36.0,Parda,INSTALADOR,2 Grau completo
119,1,2014,30414,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS,2014,1,02/01/2014,,C,Furto (art. 155),,OUTROS,-2.356.806.036,-4.629.470.539,PIRAPORA BOM JESUS,R RUI BARBOSA,12,C,Vitima,1,F,67.0,Branca,PENSIONISTA,1 Grau completo
120,1,2014,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,2014,1,01/01/2014,04:15,C,Lesao corporal (art 129_9),,,-2.365.256.557,-4.656.724.493,S.BERNARDO DO CAMPO,R IDA LEONI CLETO,866,C,Condutor,3,M,42.0,Branca,GUARDA MUNICIPAL,
121,1,2014,30117,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.375.766.189,-4.645.477.045,RIBEIRAO PIRES,RODOVIA INDIO TIBIRICA,48950,C,Condutor,1,M,44.0,,POLICIAL MILITAR,
122,1,2014,30118,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIO GRANDE DA SERRA,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIO GRANDE DA SERRA,2014,1,01/01/2014,,C,Lesao corporal (art. 129),,,-2.366.030.513,-4.633.254.634,RIO GRANDE DA SERRA,R DAS SAMAMBAIAS,0,C,Vitima,1,M,15.0,Parda,,1 Grau completo
123,1,2014,30203,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,1,01/01/2014,00:10,C,Roubo (art. 157),,VEICULO,-232.770.072,-4.673.938.869,FRANCISCO MORATO,R DOS CRAVOS,200,C,Vitima,1,M,33.0,Branca,AJUDANTE,2 Grau completo
124,1,2014,30312,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,01/01/2014,00:02,C,Lesao corporal (art. 129),,,-2.351.012.549,-4.618.143.179,MOGI DAS CRUZES,RUA ISMAEL DA SILVA MELLO,486,C,Autor,2,M,43.0,Outros,FUNCION.PUBLICO MUNICIPAL,1 Grau completo
125,1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),,VEICULO,-2.345.162.994,-4.635.171.677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Condutor,2,M,24.0,Parda,POLICIAL MILITAR,2 Grau completo
126,1,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,1,08/01/2014,15:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.356.479.941,-4.678.348.052,OSASCO,R PRIMAVERA,220,C,Testemunha,2,M,38.0,,POLICIAL,Superior incompleto
127,1,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art 129_9),,,-2.350.307.628,-4.676.874.683,OSASCO,R MARIO DE ANDRADE,200,C,Vitima,1,F,34.0,Parda,OPERADOR(A),1 Grau completo
128,1,2014,140904,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 4 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,02/01/2014,10:30,C,Roubo (art. 157),,VEICULO,-2.354.062.233,-4.664.180.122,S.PAULO,R CONSELHEIRO NEBIAS,180,C,Condutor,2,M,44.0,,INVESTIGADOR(A),Superior completo
129,1,2014,200110,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP - DECRADI,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,01/01/2014,14:00,C,Lesao corporal (art. 129),,,-2.360.250.221,-4.653.016.928,S.PAULO,AV DO ORATORIO,4619,C,Autor,3,F,17.0,Branca,DO LAR,2 Grau incompleto
130,1,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,06/01/2014,09:55,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.353.839.996,-4.664.110.376,S.PAULO,AV RIO BRANCO,536,C,Indiciado,3,M,30.0,Parda,SERVENTE,1 Grau completo
131,1,2014,270102,DEMACRO,DEL.SEC.TABOAO DA SERRA,DISE- DEL.SEC.TABOAO SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,1,03/01/2014,,T,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.362.917.549,-4.678.967.089,TABOAO DA SERRA,R AGUAS MORNAS,200,T,Testemunha,3,M,38.0,,POLICIAL CIVIL,2 Grau completo
