NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
1,2014,20218,DECAP,DEL.SEC.5 LESTE,18 D.P. ALTO DA MOOCA,DECAP,DEL.SEC.5 LESTE,57 D.P. PARQUE DA MOOCA,2014,1,02/01/2014,06:45,C,Furto (art. 155),NULL,ESTABELECIMENTO-OUTROS,-23.57732023,-46.58694866,S.PAULO,R CEL JOVINIANO BRANDAO,462,C,Vitima,1,F,47,Branca,ADMINISTRADOR DE EMPRESAS,Superior completo
1,2014,20230,DECAP,DEL.SEC.5 LESTE,30 D.P. TATUAPE,DECAP,DEL.SEC.5 LESTE,30 D.P. TATUAPE,2014,1,01/01/2014,NULL,C,Furto (art. 155),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.PAULO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Partes,2,M,49,NULL,BANCARIO(A),Superior completo
1,2014,20231,DECAP,DEL.SEC.5 LESTE,31 D.P. VILA CARRAO,DECAP,DEL.SEC.5 LESTE,58 D.P. VILA FORMOSA,2014,1,01/01/2014,03:10,C,Lesao corporal (art 129_9),NULL,NULL,-23.66708497,-46.48195744,S.PAULO,RUA ALVA,0,C,Indiciado,5,M,21,Branca,DESEMPREGADO,1 Grau incompleto
1,2014,20232,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,2014,1,02/01/2014,06:40,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.54233754,-46.45112064,S.PAULO,R FONTOURA XAVIER,1500,C,Indiciado,2,M,0,Parda,NULL,NULL
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),NULL,VEICULO,-23.69004592,-46.51597554,S.ANDRE,AV AUREA,785,C,Adolescente infrator,5,M,17,Branca,NULL,1 Grau completo 
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),NULL,VEICULO,-23.69004592,-46.51597554,S.ANDRE,AV AUREA,785,C,Condutor,7,F,25,NULL,POLICIAL MILITAR,Superior completo
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.ANDRE,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Indiciado,2,M,18,Parda,DESEMPREGADO(A),1 Grau incompleto
1,2014,30117,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.75766189,-46.45477045,RIBEIRAO PIRES,RODOVIA INDIO TIBIRICA,48950,C,Representante,5,M,56,NULL,MOTORISTA,1 Grau incompleto
1,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,1,06/01/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.47889546,-46.35916015,ITAQUAQUECETUBA,R ITACARE,0,C,Indiciado,1,M,19,Parda,NULL,1 Grau completo 
1,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,1,06/01/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.47889546,-46.35916015,ITAQUAQUECETUBA,R ITACARE,0,C,Testemunha,2,M,40,NULL,POLICIAL CIVIL,2 Grau completo 
1,2014,30320,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,2014,1,01/01/2014,08:00,C,Furto (art. 155),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),SUZANO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,1,F,29,Parda,OPERADOR DE CAIXA,1 Grau completo 
1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.59326684,-46.91702217,COTIA,R JUIZ DE FORA,4,C,Condutor,5,M,29,Branca,POLICIAL MILITAR,NULL
1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.59326684,-46.91702217,COTIA,R JUIZ DE FORA,4,C,Testemunha,3,M,20,Branca,ESTAGIARIO(A),1 Grau completo 
1,2014,30413,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,DECAP,DEL.SEC.1 CENTRO,12 D.P. PARI,2014,1,01/01/2014,22:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-23.55850851,-46.61519738,S.PAULO,AV DO ESTADO,0,C,Autor,4,M,NULL,Parda,NULL,NULL
1,2014,30426,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,2014,1,02/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,ESTABELECIMENTO ENSINO,-23.64237447,-46.81096523,EMBU,R ETIOPIA,344,C,Representante,1,F,33,NULL,FUNCION.PUBLICO ESTADUAL,2 Grau completo 
1,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.50307628,-46.76874683,OSASCO,R MARIO DE ANDRADE,200,C,Vitima,2,F,17,Parda,ESTUDANTE,1 Grau completo 
1,2014,30609,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,02/01/2014,07:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.51474386,-46.92289283,BARUERI,RODOVIA PRES CASTELO BRANCO,21400,C,Autor/Vitima,2,M,25,Parda,CARREGADOR(A),2 Grau incompleto
1,2014,70430,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,2014,1,02/01/2014,NULL,C,Furto (art. 155),NULL,VEICULO,-23.66887161,-46.33215228,CAJAMAR,R CAMPOS DE JORDAO,221,C,Condutor,1,M,42,NULL,GUARDA MUNICIPAL,2 Grau completo 
1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.59090388,-46.73072993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Vitima,1,M,38,Branca,MOTORISTA,Superior completo
1,2014,140901,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 1 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,1,06/01/2014,13:35,C,Roubo (art. 157),NULL,VEICULO,-23.58794302,-46.49813145,S.PAULO,R PASTOR AGENOR CALDEIRA DINIZ,475,C,Representante,3,M,46,NULL,SUPERVISOR(A),2 Grau completo 
1,2014,30112,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.POL.S.CAETANO DO SUL,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03 D.P. S.CAETANO DO SUL,2014,1,01/01/2014,01:00,C,Roubo (art. 157),NULL,VEICULO,-23.60893362,-46.57638268,S.CAETANO DO SUL,R MAJOR CARLOS DEL PRETE,0,C,Vitima,1,M,55,Branca,MECANICO(A),1 Grau completo 
1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),NULL,OUTROS,-23.54978655,-46.61169582,S.PAULO,R DR ALMEIDA LIMA,900,C,Indiciado,2,M,29,Branca,NULL,2 Grau completo 
1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),NULL,OUTROS,-23.54978655,-46.61169582,S.PAULO,R DR ALMEIDA LIMA,900,C,Vitima,1,M,59,Parda,AJUDANTE,1 Grau completo 
1,2014,30114,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.CAETANO DO SUL,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.CAETANO DO SUL,2014,1,01/01/2014,10:30,C,Furto (art. 155),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.CAETANO DO SUL,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,1,M,60,Branca,APOSENTADO(A),NULL
1,2014,30203,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,1,01/01/2014,00:10,C,Roubo (art. 157),NULL,VEICULO,-23.2770072,-46.73938869,FRANCISCO MORATO,R DOS CRAVOS,200,C,Indiciado,4,M,NULL,Preta,NULL,NULL
1,2014,30312,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,01/01/2014,00:02,C,Lesao corporal (art. 129),NULL,NULL,-23.51012549,-46.18143179,MOGI DAS CRUZES,RUA ISMAEL DA SILVA MELLO,486,C,Vitima,1,F,41,Parda,TELEFONISTA,2 Grau completo 
1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),NULL,VEICULO,-23.45162994,-46.35171677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,3,M,40,Branca,VENDEDOR(A),2 Grau completo 
1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),NULL,NULL,-23.76196765,-46.81411543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Autor,2,F,39,Branca,DOMESTICA,1 Grau incompleto
1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),NULL,NULL,-23.76196765,-46.81411543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Autor,3,F,19,Branca,VENDEDOR(A),2 Grau completo 
1,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,1,08/01/2014,15:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.56479941,-46.78348052,OSASCO,R PRIMAVERA,220,C,Indiciado,3,M,34,Branca,DESEMPREGADO,2 Grau completo 
1,2014,30432,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,02/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,ESTABELECIMENTO-OUTROS,-23.52648671,-46.85169418,CARAPICUIBA,R BARBARA HIPOLITTO CAPRIOTTI,100,C,Representante,1,M,59,NULL,COMERCIANTE,Analfabeto
1,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.50307628,-46.76874683,OSASCO,R MARIO DE ANDRADE,200,C,Autor,3,M,36,Parda,SEPARADOR DE SUCATA,NULL
1,2014,30218,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,08 D.P. GUARULHOS,2014,1,02/01/2014,08:30,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.459262,-46.46988521,GUARULHOS,RUA INDIAPORA,585,C,Representante,1,M,44,NULL,MOTORISTA,1 Grau completo 
1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Homicidio simples (art. 121),NULL,NULL,-23.45162994,-46.35171677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,3,M,40,Branca,VENDEDOR(A),2 Grau completo 
1,2014,30320,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. SUZANO,2014,1,01/01/2014,08:00,C,Furto (art. 155),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),SUZANO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Testemunha,2,F,50,NULL,DO LAR,1 Grau completo 
1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),NULL,NULL,-23.62058639,-46.81797194,EMBU,AV ESTADOS UNIDOS,174,C,Vitima,1,F,29,Parda,DO LAR,2 Grau completo 
1,2014,30413,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,DECAP,DEL.SEC.1 CENTRO,12 D.P. PARI,2014,1,01/01/2014,22:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-23.55850851,-46.61519738,S.PAULO,AV DO ESTADO,0,C,Vitima,1,M,23,Parda,AJUDANTE,1 Grau completo 
1,2014,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2014,1,01/01/2014,04:10,C,Lesao corporal (art 129_9),NULL,NULL,-23.44410614,-46.91813727,SANTANA DE PARNAIBA,PASSAGEM MUNICIPAL,88,C,Autor,2,M,26,Branca,NULL,NULL
1,2014,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2014,1,01/01/2014,04:10,C,Lesao corporal (art 129_9),NULL,NULL,-23.44410614,-46.91813727,SANTANA DE PARNAIBA,PASSAGEM MUNICIPAL,88,C,Vitima,1,F,28,Branca,NULL,1 Grau completo 
1,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,01/01/2014,04:00,C,Lesao corporal (art. 129),NULL,NULL,-23.76196765,-46.81411543,ITAPECERICA DA SERRA,R EMBOABAS,83,C,Adolescente,4,F,13,Branca,NULL,1 Grau incompleto
1,2014,30426,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,2014,1,02/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,ESTABELECIMENTO ENSINO,-23.64237447,-46.81096523,EMBU,R ETIOPIA,344,C,Testemunha,3,M,31,NULL,POLICIAL MILITAR,2 Grau completo 
1,2014,70401,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,2014,1,01/01/2014,13:23,C,Lesao corporal (art. 129),NULL,NULL,-23.58482541,-46.29781805,CAJAMAR,RUA BEDOURO,5,C,Autor,3,M,28,Branca,AUTONOMO(A),2 Grau completo 
1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.59090388,-46.73072993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Indiciado,2,M,NULL,Branca,NULL,NULL
1,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,07/01/2014,10:40,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.59090388,-46.73072993,S.PAULO,AV PROF FRANCISCO MORATO,3445,C,Indiciado,3,I,NULL,Parda,NULL,NULL
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto (art. 155),NULL,VEICULO,-23.69004592,-46.51597554,S.ANDRE,AV AUREA,785,C,Curador,13,F,49,NULL,DO LAR,NULL
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.ANDRE,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Adolescente infrator,5,M,17,Branca,NULL,1 Grau completo 
1,2014,30105,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,01:00,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.ANDRE,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Indiciado,3,M,26,Parda,DESEMPREGADO(A),2 Grau completo 
1,2014,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,2014,1,01/01/2014,04:15,C,Lesao corporal (art 129_9),NULL,NULL,-23.65256557,-46.56724493,S.BERNARDO DO CAMPO,R IDA LEONI CLETO,866,C,Autor,2,M,50,Branca,AUTONOMO(A),NULL
1,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,02/01/2014,10:00,C,Furto qualificado (art. 155 4o.),NULL,OUTROS,-23.54978655,-46.61169582,S.PAULO,R DR ALMEIDA LIMA,900,C,Testemunha,3,M,27,Branca,AUXILIAR DE PRODUCAO,2 Grau incompleto
1,2014,30145,DEMACRO,DEL.SEC.DIADEMA,DEL.DEF.MUL. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,01 D.P. DIADEMA,2014,1,01/01/2014,01:10,C,Lesao corporal (art 129_9),NULL,NULL,-23.69102761,-46.63357952,DIADEMA,R VISCONDE DE TAUNAY,142,C,Autor,2,M,55,Branca,EMPRESARIO(A),1 Grau completo 
1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),NULL,VEICULO,-23.45162994,-46.35171677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Vitima,1,M,NULL,Branca,NULL,NULL
1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Homicidio simples (art. 121),NULL,NULL,-23.45162994,-46.35171677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Condutor,2,M,24,Parda,POLICIAL MILITAR,2 Grau completo 
1,2014,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.59326684,-46.91702217,COTIA,R JUIZ DE FORA,4,C,Partes,2,F,30,Branca,FUNCION.PUBLICO MUNICIPAL,Superior incompleto
1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),NULL,NULL,-23.62058639,-46.81797194,EMBU,AV ESTADOS UNIDOS,174,C,Autor,3,M,NULL,Parda,NULL,NULL
1,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),NULL,NULL,-23.62058639,-46.81797194,EMBU,AV ESTADOS UNIDOS,174,C,Vitima,2,M,36,Parda,INSTALADOR,2 Grau completo 
1,2014,30414,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS,2014,1,02/01/2014,NULL,C,Furto (art. 155),NULL,OUTROS,-23.56806036,-46.29470539,PIRAPORA BOM JESUS,R RUI BARBOSA,12,C,Vitima,1,F,67,Branca,PENSIONISTA,1 Grau completo 
1,2014,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02 D.P. S.BERNARDO DO CAMPO,2014,1,01/01/2014,04:15,C,Lesao corporal (art 129_9),NULL,NULL,-23.65256557,-46.56724493,S.BERNARDO DO CAMPO,R IDA LEONI CLETO,866,C,Condutor,3,M,42,Branca,GUARDA MUNICIPAL,NULL
1,2014,30117,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIBEIRAO PIRES,2014,1,01/01/2014,00:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.75766189,-46.45477045,RIBEIRAO PIRES,RODOVIA INDIO TIBIRICA,48950,C,Condutor,1,M,44,NULL,POLICIAL MILITAR,NULL
1,2014,30118,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIO GRANDE DA SERRA,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.RIO GRANDE DA SERRA,2014,1,01/01/2014,NULL,C,Lesao corporal (art. 129),NULL,NULL,-23.66030513,-46.33254634,RIO GRANDE DA SERRA,R DAS SAMAMBAIAS,0,C,Vitima,1,M,15,Parda,NULL,1 Grau completo 
1,2014,30203,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,1,01/01/2014,00:10,C,Roubo (art. 157),NULL,VEICULO,-23.2770072,-46.73938869,FRANCISCO MORATO,R DOS CRAVOS,200,C,Vitima,1,M,33,Branca,AJUDANTE,2 Grau completo 
1,2014,30312,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,01/01/2014,00:02,C,Lesao corporal (art. 129),NULL,NULL,-23.51012549,-46.18143179,MOGI DAS CRUZES,RUA ISMAEL DA SILVA MELLO,486,C,Autor,2,M,43,Outros,FUNCION.PUBLICO MUNICIPAL,1 Grau completo 
1,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,1,09/01/2014,11:54,C,Furto (art. 155),NULL,VEICULO,-23.45162994,-46.35171677,ITAQUAQUECETUBA,EST PROF AROLDO DE AZEVEDO,0,C,Condutor,2,M,24,Parda,POLICIAL MILITAR,2 Grau completo 
